Distribution_Center,SKU_Code,Product_Offering,Generation,ASP Group,Week,Forecasted,Unconstrained_Demand
F,Prod_S_2,S,2,16,32,455,538
F,Prod_S_2,S,2,16,33,455,207
F,Prod_S_2,S,2,16,34,472,497
F,Prod_S_2,S,2,16,35,472,621
F,Prod_S_2,S,2,16,36,410,455
F,Prod_S_2,S,2,16,37,509,373
F,Prod_S_2,S,2,16,38,489,1076
F,Prod_S_2,S,2,16,39,290,414
F,Prod_S_2,S,2,16,40,418,124
F,Prod_S_2,S,2,16,42,348,83
F,Prod_S_2,S,2,16,51,315,248
F,Prod_S_2,S,2,16,52,265,373
F,Prod_S_2,S,2,16,53,265,207
F,Prod_S_2,S,2,16,57,248,83
F,Prod_S_2,S,2,16,60,157,41
F,Prod_S_2,S,2,16,63,207,83
F,Prod_S_2,S,2,16,66,195,124
F,Prod_S_2,S,2,16,71,161,41
F,Prod_S_2,S,2,16,72,161,41
F,Prod_S_2,S,2,16,75,108,41
F,Prod_S_2,S,2,16,81,99,41
F,Prod_S_2,S,2,16,90,29,41
G,Prod_S_2,S,2,16,1,35199,7162
G,Prod_S_2,S,2,16,2,33121,16229
G,Prod_S_2,S,2,16,3,24841,16395
G,Prod_S_2,S,2,16,4,42229,27449
G,Prod_S_2,S,2,16,5,43471,15732
G,Prod_S_2,S,2,16,6,31051,13290
G,Prod_S_2,S,2,16,7,47197,9564
G,Prod_S_2,S,2,16,8,39331,15691
G,Prod_S_2,S,2,16,9,37261,19790
G,Prod_S_2,S,2,16,10,14490,14780
G,Prod_S_2,S,2,16,11,47197,29561
G,Prod_S_2,S,2,16,12,92221,36143
G,Prod_S_2,S,2,16,13,37261,10309
G,Prod_S_2,S,2,16,14,4968,8860
G,Prod_S_2,S,2,16,15,24841,7701
G,Prod_S_2,S,2,16,16,44713,10143
G,Prod_S_2,S,2,16,17,34777,27863
G,Prod_S_2,S,2,16,18,33535,13994
G,Prod_S_2,S,2,16,19,34777,6500
G,Prod_S_2,S,2,16,20,40573,11427
G,Prod_S_2,S,2,16,21,28981,11013
G,Prod_S_2,S,2,16,22,22357,7908
G,Prod_S_2,S,2,16,23,33535,7866
G,Prod_S_2,S,2,16,24,24841,10930
G,Prod_S_2,S,2,16,25,100419,18382
G,Prod_S_2,S,2,16,26,10143,13041
G,Prod_S_2,S,2,16,27,31051,12586
G,Prod_S_2,S,2,16,28,38056,15277
G,Prod_S_2,S,2,16,29,10350,15939
G,Prod_S_2,S,2,16,30,2484,20742
G,Prod_S_2,S,2,16,31,21115,13083
G,Prod_S_2,S,2,16,32,6210,8032
G,Prod_S_2,S,2,16,33,31796,6914
G,Prod_S_2,S,2,16,34,4347,7949
G,Prod_S_2,S,2,16,35,65828,23475
G,Prod_S_2,S,2,16,36,33535,17720
G,Prod_S_2,S,2,16,37,39745,15691
G,Prod_S_2,S,2,16,38,30612,3768
G,Prod_S_2,S,2,16,39,22357,8984
G,Prod_S_2,S,2,16,40,27946,2981
G,Prod_S_2,S,2,16,41,3105,4678
G,Prod_S_2,S,2,16,42,3726,7949
G,Prod_S_2,S,2,16,43,23806,8404
G,Prod_S_2,S,2,16,44,13662,4554
G,Prod_S_2,S,2,16,45,13248,3561
G,Prod_S_2,S,2,16,46,12089,5217
G,Prod_S_2,S,2,16,47,13911,6707
G,Prod_S_2,S,2,16,48,8280,5589
G,Prod_S_2,S,2,16,49,1325,4803
G,Prod_S_2,S,2,16,50,828,5796
G,Prod_S_2,S,2,16,51,32392,4099
G,Prod_S_2,S,2,16,52,11385,11882
G,Prod_S_2,S,2,16,53,9729,10019
G,Prod_S_2,S,2,16,54,828,2525
G,Prod_S_2,S,2,16,55,497,1780
G,Prod_S_2,S,2,16,56,5589,5879
G,Prod_S_2,S,2,16,57,4943,2070
G,Prod_S_2,S,2,16,58,596,2070
G,Prod_S_2,S,2,16,59,4347,2443
G,Prod_S_2,S,2,16,60,6624,2691
G,Prod_S_2,S,2,16,61,6459,3105
G,Prod_S_2,S,2,16,62,1490,6003
G,Prod_S_2,S,2,16,63,1118,2857
G,Prod_S_2,S,2,16,64,19939,8322
G,Prod_S_2,S,2,16,65,828,3809
G,Prod_S_2,S,2,16,66,414,1987
G,Prod_S_2,S,2,16,67,1035,2857
G,Prod_S_2,S,2,16,68,621,2484
G,Prod_S_2,S,2,16,69,1035,3229
G,Prod_S_2,S,2,16,70,621,2525
G,Prod_S_2,S,2,16,71,248,4430
G,Prod_S_2,S,2,16,72,373,2111
G,Prod_S_2,S,2,16,73,497,1904
G,Prod_S_2,S,2,16,74,497,2939
G,Prod_S_2,S,2,16,75,662,1201
G,Prod_S_2,S,2,16,76,621,1863
G,Prod_S_2,S,2,16,77,3171,2360
G,Prod_S_2,S,2,16,78,4099,1656
G,Prod_S_2,S,2,16,79,3975,3768
G,Prod_S_2,S,2,16,80,248,3312
G,Prod_S_2,S,2,16,81,828,4223
G,Prod_S_2,S,2,16,82,2732,828
G,Prod_S_2,S,2,16,83,2732,2318
G,Prod_S_2,S,2,16,84,331,1987
G,Prod_S_2,S,2,16,85,331,2194
G,Prod_S_2,S,2,16,86,373,2443
G,Prod_S_2,S,2,16,87,373,2815
G,Prod_S_2,S,2,16,88,248,1532
G,Prod_S_2,S,2,16,89,248,1366
G,Prod_S_2,S,2,16,90,3759,787
G,Prod_S_2,S,2,16,91,75,1366
G,Prod_S_2,S,2,16,92,99,1118
G,Prod_S_2,S,2,16,93,17,1035
G,Prod_S_2,S,2,16,94,248,331
G,Prod_S_2,S,2,16,95,41,290
G,Prod_S_2,S,2,16,96,83,662
G,Prod_S_2,S,2,16,97,124,994
G,Prod_S_2,S,2,16,98,83,662
H,Prod_S_2,S,2,16,12,6748,3146
H,Prod_S_2,S,2,16,13,9713,5424
H,Prod_S_2,S,2,16,14,8703,3975
H,Prod_S_2,S,2,16,15,8777,2981
H,Prod_S_2,S,2,16,16,8777,1449
H,Prod_S_2,S,2,16,17,9688,5589
H,Prod_S_2,S,2,16,18,9688,1846
H,Prod_S_2,S,2,16,19,10632,1387
H,Prod_S_2,S,2,16,20,6525,1114
H,Prod_S_2,S,2,16,21,6525,1470
H,Prod_S_2,S,2,16,22,6525,1656
H,Prod_S_2,S,2,16,23,29,828
H,Prod_S_2,S,2,16,24,5916,828
H,Prod_S_2,S,2,16,25,6405,828
H,Prod_S_2,S,2,16,26,10268,1118
H,Prod_S_2,S,2,16,27,2103,3850
H,Prod_S_2,S,2,16,28,754,1035
H,Prod_S_2,S,2,16,29,13505,1035
H,Prod_S_2,S,2,16,30,9125,3643
H,Prod_S_2,S,2,16,31,9125,3768
H,Prod_S_2,S,2,16,32,10499,4678
H,Prod_S_2,S,2,16,33,10880,1035
H,Prod_S_2,S,2,16,34,5241,41
H,Prod_S_2,S,2,16,35,2484,2525
H,Prod_S_2,S,2,16,36,12868,2236
H,Prod_S_2,S,2,16,37,10872,1490
H,Prod_S_2,S,2,16,38,10963,621
H,Prod_S_2,S,2,16,39,4364,455
H,Prod_S_2,S,2,16,40,7668,1408
H,Prod_S_2,S,2,16,41,2538,455
H,Prod_S_2,S,2,16,42,1474,1366
H,Prod_S_2,S,2,16,43,994,1014
H,Prod_S_2,S,2,16,44,994,1283
H,Prod_S_2,S,2,16,45,2070,745
H,Prod_S_2,S,2,16,46,10466,952
H,Prod_S_2,S,2,16,47,2070,704
H,Prod_S_2,S,2,16,48,11253,580
H,Prod_S_2,S,2,16,54,2525,290
H,Prod_S_2,S,2,16,55,2145,166
H,Prod_S_2,S,2,16,57,3254,973
H,Prod_S_2,S,2,16,58,2352,1035
H,Prod_S_2,S,2,16,60,869,468
H,Prod_S_2,S,2,16,61,2865,969
H,Prod_S_2,S,2,16,62,3726,298
H,Prod_S_2,S,2,16,63,3196,339
H,Prod_S_2,S,2,16,64,3345,253
H,Prod_S_2,S,2,16,66,1168,662
H,Prod_S_2,S,2,16,67,961,244
H,Prod_S_2,S,2,16,68,2592,422
H,Prod_S_2,S,2,16,69,3445,282
H,Prod_S_2,S,2,16,71,6074,621
H,Prod_S_2,S,2,16,72,3817,232
H,Prod_S_2,S,2,16,73,1764,331
H,Prod_S_2,S,2,16,76,2153,248
H,Prod_S_2,S,2,16,77,2215,393
H,Prod_S_2,S,2,16,78,1929,166
H,Prod_S_2,S,2,16,79,1557,621
H,Prod_S_2,S,2,16,80,1362,911
H,Prod_S_2,S,2,16,84,1548,331
H,Prod_S_2,S,2,16,85,1474,455
H,Prod_S_2,S,2,16,86,1648,869
H,Prod_S_2,S,2,16,88,1267,41
H,Prod_S_2,S,2,16,89,1101,83
H,Prod_S_2,S,2,16,90,1014,124
H,Prod_S_2,S,2,16,92,642,166
H,Prod_S_2,S,2,16,93,526,290
H,Prod_S_2,S,2,16,94,447,41
H,Prod_S_2,S,2,16,96,497,290
H,Prod_S_2,S,2,16,100,613,83
H,Prod_S_2,S,2,16,101,534,124
H,Prod_S_2,S,2,16,103,513,414
H,Prod_S_2,S,2,16,105,282,41
I,Prod_S_2,S,2,16,1,621,1946
I,Prod_S_2,S,2,16,2,828,2236
I,Prod_S_2,S,2,16,3,1242,1656
I,Prod_S_2,S,2,16,5,331,331
I,Prod_S_2,S,2,16,6,331,538
I,Prod_S_2,S,2,16,7,828,455
I,Prod_S_2,S,2,16,9,248,787
I,Prod_S_2,S,2,16,10,414,166
I,Prod_S_2,S,2,16,11,1656,2029
I,Prod_S_2,S,2,16,12,1118,3146
I,Prod_S_2,S,2,16,13,828,1242
I,Prod_S_2,S,2,16,14,1242,331
I,Prod_S_2,S,2,16,15,1656,1656
I,Prod_S_2,S,2,16,16,2070,1490
I,Prod_S_2,S,2,16,17,828,911
I,Prod_S_2,S,2,16,18,828,828
I,Prod_S_2,S,2,16,19,1656,331
I,Prod_S_2,S,2,16,20,2484,580
I,Prod_S_2,S,2,16,21,828,3271
I,Prod_S_2,S,2,16,23,455,3809
I,Prod_S_2,S,2,16,24,1656,1697
I,Prod_S_2,S,2,16,25,2484,4513
I,Prod_S_2,S,2,16,28,0,662
I,Prod_S_2,S,2,16,29,0,1325
I,Prod_S_2,S,2,16,30,828,1076
I,Prod_S_2,S,2,16,31,621,1076
I,Prod_S_2,S,2,16,32,745,704
I,Prod_S_2,S,2,16,33,1242,580
I,Prod_S_2,S,2,16,34,1656,1822
I,Prod_S_2,S,2,16,35,2484,3105
I,Prod_S_2,S,2,16,36,2484,3022
I,Prod_S_2,S,2,16,37,4968,3229
I,Prod_S_2,S,2,16,38,5796,2567
I,Prod_S_2,S,2,16,40,828,3188
I,Prod_S_2,S,2,16,42,828,290
I,Prod_S_2,S,2,16,43,414,248
I,Prod_S_2,S,2,16,45,662,2650
I,Prod_S_2,S,2,16,47,331,455
I,Prod_S_2,S,2,16,50,994,1076
I,Prod_S_2,S,2,16,51,1656,1490
I,Prod_S_2,S,2,16,53,580,5010
I,Prod_S_2,S,2,16,55,1242,1780
I,Prod_S_2,S,2,16,58,331,1408
I,Prod_S_2,S,2,16,59,207,290
I,Prod_S_2,S,2,16,61,331,869
I,Prod_S_2,S,2,16,62,290,455
I,Prod_S_2,S,2,16,63,373,290
I,Prod_S_2,S,2,16,64,1325,1242
I,Prod_S_2,S,2,16,66,124,166
I,Prod_S_2,S,2,16,68,331,621
I,Prod_S_2,S,2,16,70,248,745
I,Prod_S_2,S,2,16,71,166,952
I,Prod_S_2,S,2,16,72,497,952
I,Prod_S_2,S,2,16,73,166,373
I,Prod_S_2,S,2,16,74,166,662
I,Prod_S_2,S,2,16,75,166,455
I,Prod_S_2,S,2,16,76,497,497
I,Prod_S_2,S,2,16,77,745,745
I,Prod_S_2,S,2,16,78,41,414
I,Prod_S_2,S,2,16,79,41,124
I,Prod_S_2,S,2,16,81,83,662
I,Prod_S_2,S,2,16,85,83,1035
I,Prod_S_2,S,2,16,86,83,911
I,Prod_S_2,S,2,16,90,497,745
I,Prod_S_2,S,2,16,93,41,207
I,Prod_S_2,S,2,16,94,83,248
I,Prod_S_2,S,2,16,97,83,290
I,Prod_S_2,S,2,16,98,124,83
I,Prod_S_2,S,2,16,99,124,41
I,Prod_S_2,S,2,16,100,124,41
A,Prod_S_3,S,3,15,112,10284,3188
A,Prod_S_3,S,3,15,113,14093,1283
A,Prod_S_3,S,3,15,114,17533,2732
A,Prod_S_3,S,3,15,115,15832,2981
A,Prod_S_3,S,3,15,116,15832,2194
A,Prod_S_3,S,3,15,117,6061,1242
A,Prod_S_3,S,3,15,118,6972,704
A,Prod_S_3,S,3,15,119,13994,2277
A,Prod_S_3,S,3,15,120,10495,2194
A,Prod_S_3,S,3,15,121,7552,2277
A,Prod_S_3,S,3,15,122,13083,1739
A,Prod_S_3,S,3,15,123,16436,2857
A,Prod_S_3,S,3,15,124,11708,4471
A,Prod_S_3,S,3,15,125,8297,1615
A,Prod_S_3,S,3,15,126,7191,414
A,Prod_S_3,S,3,15,127,4877,83
A,Prod_S_3,S,3,15,128,4306,1366
A,Prod_S_3,S,3,15,129,4306,994
A,Prod_S_3,S,3,15,130,1519,124
A,Prod_S_3,S,3,15,131,3279,580
A,Prod_S_3,S,3,15,132,1606,83
A,Prod_S_3,S,3,15,133,1478,290
A,Prod_S_3,S,3,15,134,1743,538
A,Prod_S_3,S,3,15,135,3494,538
A,Prod_S_3,S,3,15,136,6641,1118
A,Prod_S_3,S,3,15,137,1660,41
A,Prod_S_3,S,3,15,138,2770,331
A,Prod_S_3,S,3,15,139,1846,497
A,Prod_S_3,S,3,15,140,1846,331
A,Prod_S_3,S,3,15,141,2509,290
A,Prod_S_3,S,3,15,142,836,290
B,Prod_S_3,S,3,15,40,447,1242
B,Prod_S_3,S,3,15,41,373,538
B,Prod_S_3,S,3,15,42,580,166
B,Prod_S_3,S,3,15,43,708,497
B,Prod_S_3,S,3,15,44,927,2029
B,Prod_S_3,S,3,15,45,571,869
B,Prod_S_3,S,3,15,46,1408,1242
B,Prod_S_3,S,3,15,47,1126,1076
B,Prod_S_3,S,3,15,48,1018,662
B,Prod_S_3,S,3,15,49,588,911
B,Prod_S_3,S,3,15,50,1018,1697
B,Prod_S_3,S,3,15,51,397,83
B,Prod_S_3,S,3,15,52,323,248
B,Prod_S_3,S,3,15,53,559,290
B,Prod_S_3,S,3,15,54,919,455
B,Prod_S_3,S,3,15,55,857,290
B,Prod_S_3,S,3,15,56,1159,497
B,Prod_S_3,S,3,15,57,174,331
B,Prod_S_3,S,3,15,58,248,248
B,Prod_S_3,S,3,15,59,683,455
D,Prod_S_3,S,3,15,28,0,3035
D,Prod_S_3,S,3,15,29,0,1408
D,Prod_S_3,S,3,15,30,0,2368
D,Prod_S_3,S,3,15,31,580,3395
D,Prod_S_3,S,3,15,33,1987,3291
D,Prod_S_3,S,3,15,34,1043,3842
D,Prod_S_3,S,3,15,35,7618,3681
D,Prod_S_3,S,3,15,36,8752,3370
D,Prod_S_3,S,3,15,37,7796,4654
D,Prod_S_3,S,3,15,38,5581,3146
D,Prod_S_3,S,3,15,39,4239,2285
D,Prod_S_3,S,3,15,40,5548,778
D,Prod_S_3,S,3,15,41,2559,3171
D,Prod_S_3,S,3,15,42,3391,2339
D,Prod_S_3,S,3,15,43,3304,4277
D,Prod_S_3,S,3,15,44,4823,3652
D,Prod_S_3,S,3,15,45,4008,3188
D,Prod_S_3,S,3,15,46,1540,5668
D,Prod_S_3,S,3,15,47,7709,3358
D,Prod_S_3,S,3,15,48,7419,4057
D,Prod_S_3,S,3,15,49,7419,9083
D,Prod_S_3,S,3,15,50,4471,6624
D,Prod_S_3,S,3,15,51,0,2571
D,Prod_S_3,S,3,15,52,4471,5142
D,Prod_S_3,S,3,15,53,3312,4844
D,Prod_S_3,S,3,15,54,7817,6674
D,Prod_S_3,S,3,15,55,4471,2865
D,Prod_S_3,S,3,15,56,5175,8197
D,Prod_S_3,S,3,15,57,6558,1747
D,Prod_S_3,S,3,15,58,10143,7556
D,Prod_S_3,S,3,15,59,8694,4206
D,Prod_S_3,S,3,15,60,7245,5718
D,Prod_S_3,S,3,15,61,5796,2774
D,Prod_S_3,S,3,15,64,5796,4206
D,Prod_S_3,S,3,15,65,7245,7295
D,Prod_S_3,S,3,15,67,7245,5225
D,Prod_S_3,S,3,15,68,7245,2675
D,Prod_S_3,S,3,15,75,7452,2853
D,Prod_S_3,S,3,15,77,3726,3768
D,Prod_S_3,S,3,15,78,26083,7407
D,Prod_S_3,S,3,15,79,6624,5275
D,Prod_S_3,S,3,15,82,6210,2956
D,Prod_S_3,S,3,15,83,4968,3449
D,Prod_S_3,S,3,15,89,11592,3999
D,Prod_S_3,S,3,15,90,0,2078
D,Prod_S_3,S,3,15,103,2517,1917
D,Prod_S_3,S,3,15,112,3246,1300
D,Prod_S_3,S,3,15,113,1623,617
D,Prod_S_3,S,3,15,114,3246,1735
D,Prod_S_3,S,3,15,115,1826,878
D,Prod_S_3,S,3,15,116,1826,898
D,Prod_S_3,S,3,15,117,1341,956
D,Prod_S_3,S,3,15,118,671,199
D,Prod_S_3,S,3,15,119,2683,720
D,Prod_S_3,S,3,15,120,2012,377
D,Prod_S_3,S,3,15,121,2000,654
D,Prod_S_3,S,3,15,122,2236,497
D,Prod_S_3,S,3,15,123,3726,770
D,Prod_S_3,S,3,15,124,745,124
D,Prod_S_3,S,3,15,125,1234,83
D,Prod_S_3,S,3,15,126,2012,774
D,Prod_S_3,S,3,15,127,2012,265
D,Prod_S_3,S,3,15,128,1341,961
D,Prod_S_3,S,3,15,129,2012,344
D,Prod_S_3,S,3,15,130,393,8
D,Prod_S_3,S,3,15,131,1292,406
D,Prod_S_3,S,3,15,132,1292,368
D,Prod_S_3,S,3,15,133,1573,331
D,Prod_S_3,S,3,15,134,811,75
D,Prod_S_3,S,3,15,135,811,174
D,Prod_S_3,S,3,15,136,402,33
D,Prod_S_3,S,3,15,137,402,617
D,Prod_S_3,S,3,15,138,522,339
D,Prod_S_3,S,3,15,139,174,195
D,Prod_S_3,S,3,15,140,522,277
D,Prod_S_3,S,3,15,142,116,132
E,Prod_S_3,S,3,15,71,157,166
E,Prod_S_3,S,3,15,72,1027,290
E,Prod_S_3,S,3,15,73,629,952
E,Prod_S_3,S,3,15,74,1093,994
E,Prod_S_3,S,3,15,75,530,414
E,Prod_S_3,S,3,15,76,1027,787
E,Prod_S_3,S,3,15,77,290,166
E,Prod_S_3,S,3,15,78,758,373
E,Prod_S_3,S,3,15,79,414,787
E,Prod_S_3,S,3,15,80,174,290
E,Prod_S_3,S,3,15,81,472,373
E,Prod_S_3,S,3,15,82,373,497
E,Prod_S_3,S,3,15,83,360,662
E,Prod_S_3,S,3,15,84,298,828
E,Prod_S_3,S,3,15,85,633,373
E,Prod_S_3,S,3,15,86,298,455
E,Prod_S_3,S,3,15,87,720,414
E,Prod_S_3,S,3,15,88,323,704
E,Prod_S_3,S,3,15,89,671,455
E,Prod_S_3,S,3,15,90,265,331
E,Prod_S_3,S,3,15,92,621,414
E,Prod_S_3,S,3,15,93,116,248
E,Prod_S_3,S,3,15,94,157,166
E,Prod_S_3,S,3,15,95,149,497
E,Prod_S_3,S,3,15,96,422,414
E,Prod_S_3,S,3,15,98,62,331
E,Prod_S_3,S,3,15,100,91,1573
E,Prod_S_3,S,3,15,101,37,538
E,Prod_S_3,S,3,15,103,2261,580
E,Prod_S_3,S,3,15,104,91,124
E,Prod_S_3,S,3,15,105,8,248
E,Prod_S_3,S,3,15,106,8,83
E,Prod_S_3,S,3,15,107,58,207
E,Prod_S_3,S,3,15,112,50,124
E,Prod_S_3,S,3,15,113,17,83
E,Prod_S_3,S,3,15,114,0,373
E,Prod_S_3,S,3,15,115,0,166
E,Prod_S_3,S,3,15,116,12,497
E,Prod_S_3,S,3,15,117,50,207
E,Prod_S_3,S,3,15,118,0,41
E,Prod_S_3,S,3,15,119,0,83
E,Prod_S_3,S,3,15,120,0,41
E,Prod_S_3,S,3,15,121,8,580
E,Prod_S_3,S,3,15,122,0,455
E,Prod_S_3,S,3,15,124,0,41
E,Prod_S_3,S,3,15,126,4,869
E,Prod_S_3,S,3,15,127,4,580
E,Prod_S_3,S,3,15,128,0,662
E,Prod_S_3,S,3,15,129,4,41
E,Prod_S_3,S,3,15,132,8,124
F,Prod_S_3,S,3,15,37,12,290
F,Prod_S_3,S,3,15,38,4,166
F,Prod_S_3,S,3,15,39,87,41
F,Prod_S_3,S,3,15,40,120,41
F,Prod_S_3,S,3,15,43,83,41
F,Prod_S_3,S,3,15,46,211,331
F,Prod_S_3,S,3,15,48,132,248
F,Prod_S_3,S,3,15,51,294,41
F,Prod_S_3,S,3,15,52,132,414
F,Prod_S_3,S,3,15,53,132,2939
F,Prod_S_3,S,3,15,57,311,166
F,Prod_S_3,S,3,15,58,385,166
F,Prod_S_3,S,3,15,60,311,414
F,Prod_S_3,S,3,15,63,393,207
F,Prod_S_3,S,3,15,64,368,373
F,Prod_S_3,S,3,15,66,368,662
F,Prod_S_3,S,3,15,68,662,662
F,Prod_S_3,S,3,15,71,344,290
F,Prod_S_3,S,3,15,72,344,455
F,Prod_S_3,S,3,15,74,368,124
F,Prod_S_3,S,3,15,75,720,248
F,Prod_S_3,S,3,15,76,679,124
F,Prod_S_3,S,3,15,77,679,124
F,Prod_S_3,S,3,15,78,679,290
F,Prod_S_3,S,3,15,79,633,83
F,Prod_S_3,S,3,15,80,679,911
F,Prod_S_3,S,3,15,81,679,1532
F,Prod_S_3,S,3,15,84,679,538
F,Prod_S_3,S,3,15,85,633,166
F,Prod_S_3,S,3,15,87,754,414
F,Prod_S_3,S,3,15,88,729,41
F,Prod_S_3,S,3,15,90,683,207
F,Prod_S_3,S,3,15,92,683,166
F,Prod_S_3,S,3,15,94,435,124
F,Prod_S_3,S,3,15,95,435,207
F,Prod_S_3,S,3,15,96,435,124
F,Prod_S_3,S,3,15,97,435,455
F,Prod_S_3,S,3,15,99,422,414
F,Prod_S_3,S,3,15,102,501,290
F,Prod_S_3,S,3,15,104,468,497
F,Prod_S_3,S,3,15,108,451,124
F,Prod_S_3,S,3,15,109,480,248
F,Prod_S_3,S,3,15,112,729,41
F,Prod_S_3,S,3,15,113,778,166
F,Prod_S_3,S,3,15,115,290,124
G,Prod_S_3,S,3,15,28,0,2194
G,Prod_S_3,S,3,15,29,0,5755
G,Prod_S_3,S,3,15,30,0,7659
G,Prod_S_3,S,3,15,31,414,4554
G,Prod_S_3,S,3,15,32,331,6500
G,Prod_S_3,S,3,15,33,373,4720
G,Prod_S_3,S,3,15,34,1490,2111
G,Prod_S_3,S,3,15,35,2981,11717
G,Prod_S_3,S,3,15,36,2484,3436
G,Prod_S_3,S,3,15,37,414,8984
G,Prod_S_3,S,3,15,38,4016,10392
G,Prod_S_3,S,3,15,39,2484,3768
G,Prod_S_3,S,3,15,40,7038,4430
G,Prod_S_3,S,3,15,41,9854,8404
G,Prod_S_3,S,3,15,42,828,6045
G,Prod_S_3,S,3,15,43,15360,13455
G,Prod_S_3,S,3,15,44,17554,7535
G,Prod_S_3,S,3,15,45,290,3768
G,Prod_S_3,S,3,15,46,1739,11427
G,Prod_S_3,S,3,15,47,13580,10185
G,Prod_S_3,S,3,15,48,9688,13041
G,Prod_S_3,S,3,15,49,1449,7742
G,Prod_S_3,S,3,15,50,2981,12131
G,Prod_S_3,S,3,15,51,45359,14118
G,Prod_S_3,S,3,15,52,11178,11510
G,Prod_S_3,S,3,15,53,12172,18258
G,Prod_S_3,S,3,15,54,1987,10516
G,Prod_S_3,S,3,15,55,2029,4554
G,Prod_S_3,S,3,15,56,14159,6831
G,Prod_S_3,S,3,15,57,19873,7038
G,Prod_S_3,S,3,15,58,2318,8197
G,Prod_S_3,S,3,15,59,2650,18506
G,Prod_S_3,S,3,15,60,21529,10309
G,Prod_S_3,S,3,15,61,18258,14615
G,Prod_S_3,S,3,15,62,2318,10889
G,Prod_S_3,S,3,15,63,2318,10392
G,Prod_S_3,S,3,15,64,48833,10433
G,Prod_S_3,S,3,15,65,19210,15981
G,Prod_S_3,S,3,15,66,994,9895
G,Prod_S_3,S,3,15,67,22522,7701
G,Prod_S_3,S,3,15,68,21736,7949
G,Prod_S_3,S,3,15,69,869,14242
G,Prod_S_3,S,3,15,70,869,7908
G,Prod_S_3,S,3,15,71,956,12420
G,Prod_S_3,S,3,15,72,956,8818
G,Prod_S_3,S,3,15,73,3229,10350
G,Prod_S_3,S,3,15,74,1449,8694
G,Prod_S_3,S,3,15,75,21363,5962
G,Prod_S_3,S,3,15,76,23599,7576
G,Prod_S_3,S,3,15,77,61150,12420
G,Prod_S_3,S,3,15,78,24054,11924
G,Prod_S_3,S,3,15,79,17389,15029
G,Prod_S_3,S,3,15,80,8570,11882
G,Prod_S_3,S,3,15,81,1159,8073
G,Prod_S_3,S,3,15,82,22854,12752
G,Prod_S_3,S,3,15,83,828,3436
G,Prod_S_3,S,3,15,84,3312,7162
G,Prod_S_3,S,3,15,85,4347,10309
G,Prod_S_3,S,3,15,86,6624,3436
G,Prod_S_3,S,3,15,87,2898,6831
G,Prod_S_3,S,3,15,88,2070,5796
G,Prod_S_3,S,3,15,89,1656,10889
G,Prod_S_3,S,3,15,90,77304,7204
G,Prod_S_3,S,3,15,91,124,4306
G,Prod_S_3,S,3,15,92,12669,4264
G,Prod_S_3,S,3,15,93,207,3643
G,Prod_S_3,S,3,15,94,828,9522
G,Prod_S_3,S,3,15,95,1656,3105
G,Prod_S_3,S,3,15,96,1656,7825
G,Prod_S_3,S,3,15,97,2484,5796
G,Prod_S_3,S,3,15,98,2070,2981
H,Prod_S_3,S,3,15,28,0,538
H,Prod_S_3,S,3,15,29,0,662
H,Prod_S_3,S,3,15,30,1383,1904
H,Prod_S_3,S,3,15,31,1383,1242
H,Prod_S_3,S,3,15,32,2376,538
H,Prod_S_3,S,3,15,33,2534,1118
H,Prod_S_3,S,3,15,34,2062,166
H,Prod_S_3,S,3,15,35,2227,41
H,Prod_S_3,S,3,15,36,4654,1697
H,Prod_S_3,S,3,15,37,2708,4430
H,Prod_S_3,S,3,15,38,4935,7204
H,Prod_S_3,S,3,15,39,3734,1035
H,Prod_S_3,S,3,15,40,2029,787
H,Prod_S_3,S,3,15,41,3469,994
H,Prod_S_3,S,3,15,42,393,1408
H,Prod_S_3,S,3,15,43,1076,207
H,Prod_S_3,S,3,15,44,1076,2070
H,Prod_S_3,S,3,15,46,5142,1366
H,Prod_S_3,S,3,15,47,1076,1201
H,Prod_S_3,S,3,15,48,11667,2277
H,Prod_S_3,S,3,15,51,6943,331
H,Prod_S_3,S,3,15,52,11625,455
H,Prod_S_3,S,3,15,53,16743,1755
H,Prod_S_3,S,3,15,54,14557,6790
H,Prod_S_3,S,3,15,55,13948,2608
H,Prod_S_3,S,3,15,56,745,83
H,Prod_S_3,S,3,15,57,12868,4471
H,Prod_S_3,S,3,15,58,12644,840
H,Prod_S_3,S,3,15,60,1490,2236
H,Prod_S_3,S,3,15,61,13903,2815
H,Prod_S_3,S,3,15,62,10624,1076
H,Prod_S_3,S,3,15,63,9547,5506
H,Prod_S_3,S,3,15,64,11154,3726
H,Prod_S_3,S,3,15,65,2236,4397
H,Prod_S_3,S,3,15,66,12097,3536
H,Prod_S_3,S,3,15,67,12632,989
H,Prod_S_3,S,3,15,68,8048,542
H,Prod_S_3,S,3,15,69,6069,2310
H,Prod_S_3,S,3,15,71,12122,9361
H,Prod_S_3,S,3,15,72,12756,3254
H,Prod_S_3,S,3,15,73,13811,1764
H,Prod_S_3,S,3,15,75,3726,1466
H,Prod_S_3,S,3,15,76,15600,3047
H,Prod_S_3,S,3,15,77,20320,6608
H,Prod_S_3,S,3,15,78,5432,869
H,Prod_S_3,S,3,15,79,14408,3022
H,Prod_S_3,S,3,15,80,6997,1822
H,Prod_S_3,S,3,15,82,7171,2774
