sortation_center_id,inbound_date,trailer_id,planned_arrival_central_time,actual_arrival_central_time,actual_pallets,planned_pallets,actual_packages,planned_packages,planned_arrival_datetime,actual_arrival_datetime,[planned_truck_sequence,actual_truck_sequence
3873,2024-07-26,6B71CY9O2O,18:21:00,18:20:00,15,15,627,627,2024-07-26 18:21:00,2024-07-26 18:20:00,2,2
3873,2024-07-26,DDKGK0XYPQ,21:10:00,20:56:00,13,13,695,695,2024-07-26 21:10:00,2024-07-26 20:56:00,3,3
3873,2024-07-27,8G8JBJM8I7,18:21:00,18:08:00,21,22,980,981,2024-07-27 18:21:00,2024-07-27 18:08:00,1,1
3873,2024-07-27,FBZ4819LCL,18:21:00,18:14:00,15,15,1068,1068,2024-07-27 18:21:00,2024-07-27 18:14:00,2,2
3873,2024-07-27,HEO0GDD3YP,21:10:00,20:27:00,13,13,757,757,2024-07-27 21:10:00,2024-07-27 20:27:00,5,3
3873,2024-07-27,4HPIU9GZJT,20:43:00,20:38:00,15,15,835,835,2024-07-27 20:43:00,2024-07-27 20:38:00,3,4
3873,2024-07-27,CGC3DMI1A6,20:51:00,20:47:00,16,16,1092,1092,2024-07-27 20:51:00,2024-07-27 20:47:00,4,5
3873,2024-07-28,KRQTHODT9B,18:21:00,18:19:00,21,21,1243,1243,2024-07-28 18:21:00,2024-07-28 18:19:00,1,1
3873,2024-07-28,TMIYF8C7OA,18:21:00,18:26:00,17,17,1117,1117,2024-07-28 18:21:00,2024-07-28 18:26:00,2,2
3873,2024-07-28,06RFCG9P3Z,20:43:00,20:26:00,13,13,824,824,2024-07-28 20:43:00,2024-07-28 20:26:00,3,3
3873,2024-07-28,604D044Q6P,20:51:00,20:49:00,24,24,1410,1410,2024-07-28 20:51:00,2024-07-28 20:49:00,4,4
3873,2024-07-29,1IEFYRUZDJ,18:21:00,18:16:00,20,20,1272,1272,2024-07-29 18:21:00,2024-07-29 18:16:00,2,1
3873,2024-07-29,R5EYUTZJA8,18:21:00,18:26:00,22,22,1262,1262,2024-07-29 18:21:00,2024-07-29 18:26:00,1,2
3873,2024-07-29,JSV3HM50I8,20:43:00,20:34:00,17,18,1053,1103,2024-07-29 20:43:00,2024-07-29 20:34:00,3,3
3873,2024-07-29,4SUQMOCGXN,21:10:00,20:37:00,17,17,929,929,2024-07-29 21:10:00,2024-07-29 20:37:00,5,4
3873,2024-07-29,AS8JGMWROX,20:51:00,21:22:00,18,18,1198,1198,2024-07-29 20:51:00,2024-07-29 21:22:00,4,5
3873,2024-07-30,0GVY2ZML0R,18:21:00,18:15:00,19,19,1084,1084,2024-07-30 18:21:00,2024-07-30 18:15:00,1,1
3873,2024-07-30,2FGFE4Z6SL,18:21:00,18:24:00,24,24,1269,1269,2024-07-30 18:21:00,2024-07-30 18:24:00,2,2
3873,2024-07-30,3XU817ZNE6,20:51:00,20:46:00,20,20,1371,1371,2024-07-30 20:51:00,2024-07-30 20:46:00,4,3
3873,2024-07-30,9YN3S6057L,21:10:00,21:01:00,16,16,849,849,2024-07-30 21:10:00,2024-07-30 21:01:00,5,4
3873,2024-07-30,DRL2EEEKNK,20:43:00,21:09:00,16,16,901,901,2024-07-30 20:43:00,2024-07-30 21:09:00,3,5
3873,2024-07-31,GLKY73Y8XS,18:21:00,18:18:00,17,18,949,969,2024-07-31 18:21:00,2024-07-31 18:18:00,2,1
3873,2024-07-31,X966GK1AU7,18:21:00,18:48:00,16,16,895,895,2024-07-31 18:21:00,2024-07-31 18:48:00,1,2
3873,2024-07-31,K6K9E00RWO,20:51:00,20:39:00,27,27,1546,1546,2024-07-31 20:51:00,2024-07-31 20:39:00,4,3
3873,2024-07-31,3X85EE61UI,20:43:00,20:45:00,20,22,1012,1014,2024-07-31 20:43:00,2024-07-31 20:45:00,3,4
3873,2024-07-31,4PQ1H102N7,21:10:00,20:53:00,12,14,652,669,2024-07-31 21:10:00,2024-07-31 20:53:00,5,5
3873,2024-08-01,WYX0YHW7DL,18:21:00,18:19:00,18,18,948,948,2024-08-01 18:21:00,2024-08-01 18:19:00,2,1
3873,2024-08-01,S07NQFNR6T,18:21:00,18:26:00,20,20,994,994,2024-08-01 18:21:00,2024-08-01 18:26:00,1,2
3873,2024-08-01,YLFK3E105C,20:43:00,20:44:00,15,15,806,806,2024-08-01 20:43:00,2024-08-01 20:44:00,3,3
3873,2024-08-01,X6OKOGFBJI,20:51:00,20:44:00,24,25,1568,1654,2024-08-01 20:51:00,2024-08-01 20:44:00,4,4
3873,2024-08-01,E2ADOGM0IG,21:10:00,20:52:00,16,16,872,872,2024-08-01 21:10:00,2024-08-01 20:52:00,5,5
3873,2024-08-02,ELIK9ZOAGU,18:21:00,18:18:00,19,19,1218,1218,2024-08-02 18:21:00,2024-08-02 18:18:00,2,1
3873,2024-08-02,SB59GOPD4F,18:21:00,18:22:00,22,22,1085,1085,2024-08-02 18:21:00,2024-08-02 18:22:00,1,2
3873,2024-08-02,0YGIGAI3LE,21:10:00,21:03:00,16,17,870,905,2024-08-02 21:10:00,2024-08-02 21:03:00,5,3
3873,2024-08-02,U450O19EK1,20:43:00,21:12:00,18,19,960,992,2024-08-02 20:43:00,2024-08-02 21:12:00,3,4
3873,2024-08-02,GIKYD7SZFU,20:51:00,21:32:00,23,23,1402,1402,2024-08-02 20:51:00,2024-08-02 21:32:00,4,5
3873,2024-08-03,FJX4BJYTB2,18:21:00,18:16:00,21,21,1398,1398,2024-08-03 18:21:00,2024-08-03 18:16:00,2,1
3873,2024-08-03,6WLI8OQZSZ,18:21:00,18:23:00,18,18,1033,1033,2024-08-03 18:21:00,2024-08-03 18:23:00,1,2
3873,2024-08-03,RI8F90CUMZ,20:51:00,20:34:00,27,27,1793,1793,2024-08-03 20:51:00,2024-08-03 20:34:00,4,3
3873,2024-08-03,IQK9MUNR9T,21:10:00,20:47:00,17,17,1003,1003,2024-08-03 21:10:00,2024-08-03 20:47:00,5,4
3873,2024-08-03,TBWN5SGVDD,20:43:00,20:48:00,18,18,1036,1036,2024-08-03 20:43:00,2024-08-03 20:48:00,3,5
3873,2024-08-04,UWXTVCRX5M,18:21:00,18:38:00,22,22,1529,1529,2024-08-04 18:21:00,2024-08-04 18:38:00,2,1
3873,2024-08-04,J9QF06Z3UI,18:21:00,19:08:00,20,20,1384,1384,2024-08-04 18:21:00,2024-08-04 19:08:00,1,2
3873,2024-08-04,4BCKWHRPTS,20:43:00,20:51:00,22,23,1287,1357,2024-08-04 20:43:00,2024-08-04 20:51:00,3,3
3873,2024-08-04,43ZEDX8SH0,21:10:00,21:06:00,15,16,1079,1137,2024-08-04 21:10:00,2024-08-04 21:06:00,4,4
3873,2024-08-05,33NYCRUGKV,18:21:00,18:50:00,20,20,1408,1408,2024-08-05 18:21:00,2024-08-05 18:50:00,2,1
3873,2024-08-05,SCB3I55D8E,18:21:00,19:13:00,32,34,2000,2004,2024-08-05 18:21:00,2024-08-05 19:13:00,1,2
3873,2024-08-05,HOIGDF2F4Q,20:51:00,20:10:00,24,25,1609,1750,2024-08-05 20:51:00,2024-08-05 20:10:00,4,3
3873,2024-08-05,F3L35GFXMD,20:43:00,20:22:00,23,23,1338,1338,2024-08-05 20:43:00,2024-08-05 20:22:00,3,4
3873,2024-08-05,I3BQ2ID8YI,21:10:00,21:01:00,22,22,1305,1305,2024-08-05 21:10:00,2024-08-05 21:01:00,5,5
3873,2024-08-05,4J77T1EWGO,21:50:00,21:56:00,0,0,0,0,2024-08-05 21:50:00,2024-08-05 21:56:00,6,6
3873,2024-08-06,YZ9HAQ2KZG,18:21:00,18:54:00,20,20,1465,1465,2024-08-06 18:21:00,2024-08-06 18:54:00,2,1
3873,2024-08-06,LQUS0U38FY,18:21:00,18:58:00,29,29,2086,2086,2024-08-06 18:21:00,2024-08-06 18:58:00,1,2
3873,2024-08-06,30PLW8ORSL,20:43:00,21:07:00,20,20,1187,1187,2024-08-06 20:43:00,2024-08-06 21:07:00,3,3
3873,2024-08-06,6JUV19LTTU,21:10:00,21:38:00,22,22,1239,1239,2024-08-06 21:10:00,2024-08-06 21:38:00,5,4
3873,2024-08-06,LN6LWRP6HU,20:51:00,22:01:00,29,29,2107,2107,2024-08-06 20:51:00,2024-08-06 22:01:00,4,5
3873,2024-08-07,RDIK4WIW86,18:21:00,18:51:00,21,21,1447,1447,2024-08-07 18:21:00,2024-08-07 18:51:00,2,1
3873,2024-08-07,3BPKHFMMCE,18:21:00,18:57:00,24,24,1788,1788,2024-08-07 18:21:00,2024-08-07 18:57:00,1,2
3873,2024-08-07,TI2US202DJ,20:43:00,20:57:00,21,21,1464,1464,2024-08-07 20:43:00,2024-08-07 20:57:00,3,3
3873,2024-08-07,N22J86QSKM,21:10:00,20:57:00,21,21,1204,1204,2024-08-07 21:10:00,2024-08-07 20:57:00,5,4
3873,2024-08-07,LLTCZZRCAQ,20:51:00,21:49:00,23,23,1546,1546,2024-08-07 20:51:00,2024-08-07 21:49:00,4,5
3873,2024-08-08,2V27WAB01G,18:21:00,18:48:00,22,22,1462,1462,2024-08-08 18:21:00,2024-08-08 18:48:00,1,1
3873,2024-08-08,XOXOV1XQPZ,20:43:00,20:38:00,16,16,982,982,2024-08-08 20:43:00,2024-08-08 20:38:00,2,2
3873,2024-08-08,E7MRH3MREW,21:10:00,21:00:00,20,20,1175,1175,2024-08-08 21:10:00,2024-08-08 21:00:00,4,3
3873,2024-08-08,RR620NAKFT,20:51:00,21:25:00,20,22,1422,1530,2024-08-08 20:51:00,2024-08-08 21:25:00,3,4
3873,2024-08-09,PQXB3867DW,18:21:00,18:38:00,23,23,1548,1548,2024-08-09 18:21:00,2024-08-09 18:38:00,1,1
3873,2024-08-09,0419IYM58N,18:21:00,18:51:00,25,27,1547,1549,2024-08-09 18:21:00,2024-08-09 18:51:00,2,2
3873,2024-08-09,O7Q5374N4N,20:43:00,20:31:00,21,21,1436,1436,2024-08-09 20:43:00,2024-08-09 20:31:00,3,3
3873,2024-08-09,0OAVMNFS71,20:51:00,20:40:00,27,27,1994,1994,2024-08-09 20:51:00,2024-08-09 20:40:00,4,4
3873,2024-08-09,I4RLG4E8DK,21:10:00,20:57:00,17,18,1232,1236,2024-08-09 21:10:00,2024-08-09 20:57:00,5,5
3873,2024-08-10,PBHTOWLMAE,18:21:00,18:18:00,19,19,1339,1339,2024-08-10 18:21:00,2024-08-10 18:18:00,1,1
3873,2024-08-10,70LYEXEB3R,18:21:00,18:27:00,26,26,1682,1682,2024-08-10 18:21:00,2024-08-10 18:27:00,2,2
3873,2024-08-10,5GIGONR3ND,20:43:00,20:00:00,19,19,1236,1236,2024-08-10 20:43:00,2024-08-10 20:00:00,3,3
3873,2024-08-10,ZFQ1L53R0C,20:51:00,20:21:00,24,26,1755,1821,2024-08-10 20:51:00,2024-08-10 20:21:00,4,4
3873,2024-08-10,IH3G3YTNSI,21:10:00,20:57:00,19,20,1182,1183,2024-08-10 21:10:00,2024-08-10 20:57:00,5,5
3873,2024-08-11,Y0WZO601D0,18:21:00,18:32:00,23,23,1801,1801,2024-08-11 18:21:00,2024-08-11 18:32:00,2,1
3873,2024-08-11,GJVWFOSCU0,18:21:00,19:01:00,27,29,1826,2010,2024-08-11 18:21:00,2024-08-11 19:01:00,1,2
3873,2024-08-11,GL9X5J9G6A,20:51:00,20:24:00,27,28,1894,1983,2024-08-11 20:51:00,2024-08-11 20:24:00,4,3
3873,2024-08-11,HU57H14GIH,20:43:00,20:40:00,20,22,1283,1386,2024-08-11 20:43:00,2024-08-11 20:40:00,3,4
3873,2024-08-11,JADU3X5OE9,21:10:00,20:52:00,24,24,1519,1519,2024-08-11 21:10:00,2024-08-11 20:52:00,5,5
3873,2024-08-12,KAEGZ32Z2J,18:21:00,19:25:00,31,32,2003,2017,2024-08-12 18:21:00,2024-08-12 19:25:00,1,1
3873,2024-08-12,Y8Q51GZ6FB,18:21:00,19:26:00,31,32,1867,1870,2024-08-12 18:21:00,2024-08-12 19:26:00,2,2
3873,2024-08-12,AEQSR609WG,20:43:00,20:44:00,27,27,1383,1383,2024-08-12 20:43:00,2024-08-12 20:44:00,3,3
3873,2024-08-12,EA6XCVKCES,20:51:00,20:44:00,30,31,1777,1778,2024-08-12 20:51:00,2024-08-12 20:44:00,4,4
3873,2024-08-12,U94TC7R29O,21:10:00,22:30:00,26,26,1715,1715,2024-08-12 21:10:00,2024-08-12 22:30:00,5,5
3873,2024-08-13,3CV88O7OMY,13:45:00,16:13:00,22,22,1419,1419,2024-08-13 13:45:00,2024-08-13 16:13:00,1,1
3873,2024-08-13,U6VCCUJDDG,18:21:00,19:11:00,18,18,1245,1245,2024-08-13 18:21:00,2024-08-13 19:11:00,3,2
3873,2024-08-13,PPVMAF0VSN,15:30:00,19:22:00,0,0,0,0,2024-08-13 15:30:00,2024-08-13 19:22:00,2,3
3873,2024-08-13,UJWDW5A59F,20:51:00,20:24:00,15,16,1004,1091,2024-08-13 20:51:00,2024-08-13 20:24:00,6,4
3873,2024-08-13,UX7EKPUDPQ,20:43:00,20:43:00,19,19,1089,1089,2024-08-13 20:43:00,2024-08-13 20:43:00,4,5
3873,2024-08-13,D3P9V3QPK4,20:45:00,20:54:00,10,11,567,570,2024-08-13 20:45:00,2024-08-13 20:54:00,5,6
3873,2024-08-13,XGOHQJMH9N,21:10:00,21:27:00,17,17,1137,1137,2024-08-13 21:10:00,2024-08-13 21:27:00,7,7
3873,2024-08-14,K5R3NXPGAO,18:21:00,18:30:00,24,24,1443,1443,2024-08-14 18:21:00,2024-08-14 18:30:00,1,1
3873,2024-08-14,FMXUGOYS94,18:21:00,18:54:00,23,23,1388,1388,2024-08-14 18:21:00,2024-08-14 18:54:00,2,2
3873,2024-08-14,XP5JUVNBRO,20:43:00,20:42:00,19,19,1074,1074,2024-08-14 20:43:00,2024-08-14 20:42:00,3,3
3873,2024-08-14,FZC6I3YRSI,20:51:00,20:51:00,25,28,1587,1840,2024-08-14 20:51:00,2024-08-14 20:51:00,4,4
3873,2024-08-14,BCPT5BVDBQ,21:10:00,21:07:00,19,20,1200,1201,2024-08-14 21:10:00,2024-08-14 21:07:00,5,5
3873,2024-08-15,PP47N24QSI,18:21:00,18:22:00,24,25,1548,1604,2024-08-15 18:21:00,2024-08-15 18:22:00,1,1
3873,2024-08-15,RZC55IR448,18:21:00,18:36:00,21,21,1419,1419,2024-08-15 18:21:00,2024-08-15 18:36:00,2,2
3873,2024-08-15,TRIOQBWSCV,20:43:00,20:41:00,23,24,1528,1542,2024-08-15 20:43:00,2024-08-15 20:41:00,3,3
3873,2024-08-15,BQ4GJUU24T,20:51:00,20:41:00,22,24,1664,1802,2024-08-15 20:51:00,2024-08-15 20:41:00,4,4
3873,2024-08-15,2TO3FP5NS6,21:10:00,20:48:00,18,18,1112,1112,2024-08-15 21:10:00,2024-08-15 20:48:00,5,5
3873,2024-08-16,1U9BYBQ0I2,18:21:00,18:25:00,20,20,1634,1634,2024-08-16 18:21:00,2024-08-16 18:25:00,1,1
3873,2024-08-16,MQKTWLYDN9,18:21:00,18:32:00,22,22,1538,1538,2024-08-16 18:21:00,2024-08-16 18:32:00,2,2
3873,2024-08-16,K28W8VLRPG,20:51:00,20:29:00,24,25,1836,1887,2024-08-16 20:51:00,2024-08-16 20:29:00,4,3
3873,2024-08-16,GBKQL9ZE4G,20:43:00,20:30:00,21,21,1373,1373,2024-08-16 20:43:00,2024-08-16 20:30:00,3,4
3873,2024-08-16,ZG5KVM1LXM,21:10:00,21:09:00,19,20,1313,1351,2024-08-16 21:10:00,2024-08-16 21:09:00,5,5
3873,2024-08-17,XSI3UD6BRS,18:21:00,18:17:00,24,24,1598,1598,2024-08-17 18:21:00,2024-08-17 18:17:00,1,1
3873,2024-08-17,QVB6QNVEGV,18:21:00,18:52:00,19,19,1456,1456,2024-08-17 18:21:00,2024-08-17 18:52:00,2,2
3873,2024-08-17,9QO18UR0FT,20:43:00,20:26:00,21,21,1437,1437,2024-08-17 20:43:00,2024-08-17 20:26:00,3,3
3873,2024-08-17,2YB14I3NDZ,20:51:00,20:34:00,22,23,1831,1841,2024-08-17 20:51:00,2024-08-17 20:34:00,4,4
3873,2024-08-17,ZUSPT1VP6V,21:10:00,21:22:00,22,23,1314,1435,2024-08-17 21:10:00,2024-08-17 21:22:00,5,5
3873,2024-08-18,2AYYRE47WX,18:21:00,18:21:00,0,0,0,0,2024-08-18 18:21:00,2024-08-18 18:21:00,1,1
3873,2024-08-18,G4GHI9AGRZ,18:21:00,18:21:00,0,0,0,0,2024-08-18 18:21:00,2024-08-18 18:21:00,2,2
3873,2024-08-18,J89SG9SRJX,18:21:00,18:22:00,22,22,1795,1795,2024-08-18 18:21:00,2024-08-18 18:22:00,4,3
3873,2024-08-18,IJBOF4KB37,18:21:00,18:34:00,24,25,1802,1836,2024-08-18 18:21:00,2024-08-18 18:34:00,3,4
3873,2024-08-18,6JZU83XEU9,20:43:00,20:43:00,0,0,0,0,2024-08-18 20:43:00,2024-08-18 20:43:00,5,5
3873,2024-08-18,TY8RMOVI2X,20:51:00,20:49:00,26,26,1939,1939,2024-08-18 20:51:00,2024-08-18 20:49:00,8,6
3873,2024-08-18,WRDF0HE4YT,20:43:00,20:51:00,24,24,1664,1664,2024-08-18 20:43:00,2024-08-18 20:51:00,6,7
3873,2024-08-18,NP23GJ9I5Q,20:51:00,20:51:00,0,0,0,0,2024-08-18 20:51:00,2024-08-18 20:51:00,7,8
3873,2024-08-18,DRTGKAHCEQ,21:10:00,20:55:00,21,21,1548,1548,2024-08-18 21:10:00,2024-08-18 20:55:00,9,9
3873,2024-08-18,IWASSTI4EK,21:10:00,21:10:00,0,0,0,0,2024-08-18 21:10:00,2024-08-18 21:10:00,10,10
3873,2024-08-19,275ZAGAIHO,18:21:00,18:21:00,0,0,0,0,2024-08-19 18:21:00,2024-08-19 18:21:00,1,1
3873,2024-08-19,NSSBX72VD9,20:09:00,19:58:00,15,15,938,938,2024-08-19 20:09:00,2024-08-19 19:58:00,2,2
3873,2024-08-19,LXTEAWPGEW,20:26:00,20:18:00,17,17,1039,1039,2024-08-19 20:26:00,2024-08-19 20:18:00,3,3
3873,2024-08-19,OQQONB3KYP,21:01:00,20:34:00,24,24,1318,1318,2024-08-19 21:01:00,2024-08-19 20:34:00,7,4
3873,2024-08-19,NWO5G0AQYR,21:08:00,20:34:00,18,18,1264,1264,2024-08-19 21:08:00,2024-08-19 20:34:00,9,5
3873,2024-08-19,A4FO9XXGXP,20:43:00,20:43:00,0,0,0,0,2024-08-19 20:43:00,2024-08-19 20:43:00,4,6
3873,2024-08-19,96TALDWVEZ,20:51:00,20:51:00,0,0,0,0,2024-08-19 20:51:00,2024-08-19 20:51:00,5,7
3873,2024-08-19,928UC14VR4,21:05:00,20:52:00,12,12,839,839,2024-08-19 21:05:00,2024-08-19 20:52:00,8,8
3873,2024-08-19,73T66TO9IO,21:01:00,20:53:00,12,12,864,864,2024-08-19 21:01:00,2024-08-19 20:53:00,6,9
3873,2024-08-19,NM6GOFDMWV,21:14:00,20:56:00,12,12,1027,1027,2024-08-19 21:14:00,2024-08-19 20:56:00,12,10
3873,2024-08-19,FXMMQZRJPP,21:10:00,21:10:00,0,0,0,0,2024-08-19 21:10:00,2024-08-19 21:10:00,10,11
3873,2024-08-19,TRH0XWP579,21:13:00,21:57:00,0,0,0,0,2024-08-19 21:13:00,2024-08-19 21:57:00,11,12
3873,2024-08-20,ETR3Z8J8MW,18:21:00,18:21:00,0,0,0,0,2024-08-20 18:21:00,2024-08-20 18:21:00,1,1
3873,2024-08-20,D9BID20U10,18:21:00,18:21:00,0,0,0,0,2024-08-20 18:21:00,2024-08-20 18:21:00,2,2
3873,2024-08-20,PYZBC7TWU5,20:09:00,19:46:00,10,10,660,660,2024-08-20 20:09:00,2024-08-20 19:46:00,3,3
3873,2024-08-20,L7ZGM0S1EE,21:01:00,20:21:00,10,10,404,404,2024-08-20 21:01:00,2024-08-20 20:21:00,6,4
3873,2024-08-20,7WUO4YKSU1,20:26:00,20:30:00,14,14,865,865,2024-08-20 20:26:00,2024-08-20 20:30:00,4,5
3873,2024-08-20,RZU39D9NMN,21:01:00,20:34:00,10,10,639,639,2024-08-20 21:01:00,2024-08-20 20:34:00,7,6
3873,2024-08-20,IZ37U0REU4,21:14:00,20:35:00,12,12,708,708,2024-08-20 21:14:00,2024-08-20 20:35:00,11,7
3873,2024-08-20,CNH6GDVN8D,20:51:00,20:51:00,0,0,0,0,2024-08-20 20:51:00,2024-08-20 20:51:00,5,8
3873,2024-08-20,HERBNW9LGX,21:05:00,20:58:00,10,11,565,569,2024-08-20 21:05:00,2024-08-20 20:58:00,8,9
3873,2024-08-20,4Z3MU9S09D,21:13:00,20:59:00,16,16,1069,1069,2024-08-20 21:13:00,2024-08-20 20:59:00,10,10
3873,2024-08-20,SIA7QR8V4I,21:08:00,21:00:00,0,0,0,0,2024-08-20 21:08:00,2024-08-20 21:00:00,9,11
3873,2024-08-21,J5ZUZCRV83,18:21:00,18:21:00,0,0,0,0,2024-08-21 18:21:00,2024-08-21 18:21:00,1,1
3873,2024-08-21,U1MID2RIQH,18:21:00,18:21:00,0,0,0,0,2024-08-21 18:21:00,2024-08-21 18:21:00,2,2
3873,2024-08-21,ZDE308X1WC,20:26:00,19:58:00,14,14,725,725,2024-08-21 20:26:00,2024-08-21 19:58:00,4,3
3873,2024-08-21,2YIUX39NM4,21:05:00,20:15:00,9,9,538,538,2024-08-21 21:05:00,2024-08-21 20:15:00,9,4
3873,2024-08-21,RFNBYNFUQE,20:09:00,20:24:00,11,11,638,638,2024-08-21 20:09:00,2024-08-21 20:24:00,3,5
3873,2024-08-21,5MXM74V9JY,21:01:00,20:28:00,14,14,653,653,2024-08-21 21:01:00,2024-08-21 20:28:00,7,6
3873,2024-08-21,N4R0MJKONV,21:01:00,20:33:00,9,9,554,554,2024-08-21 21:01:00,2024-08-21 20:33:00,8,7
3873,2024-08-21,W9U7A6WVNT,20:43:00,20:43:00,0,0,0,0,2024-08-21 20:43:00,2024-08-21 20:43:00,5,8
3873,2024-08-21,U9WGYE9T0O,20:51:00,20:51:00,0,0,0,0,2024-08-21 20:51:00,2024-08-21 20:51:00,6,9
3873,2024-08-21,VOCCVH8QHS,21:14:00,20:53:00,9,9,577,577,2024-08-21 21:14:00,2024-08-21 20:53:00,13,10
3873,2024-08-21,4DGEX3UGSS,21:08:00,21:01:00,19,19,894,894,2024-08-21 21:08:00,2024-08-21 21:01:00,10,11
3873,2024-08-21,24KC5SOE8Z,21:10:00,21:10:00,0,0,0,0,2024-08-21 21:10:00,2024-08-21 21:10:00,11,12
3873,2024-08-21,I2Y5B2GW9U,21:13:00,21:16:00,9,9,765,765,2024-08-21 21:13:00,2024-08-21 21:16:00,12,13
3873,2024-08-22,OSI4NC2VVZ,18:21:00,18:21:00,0,0,0,0,2024-08-22 18:21:00,2024-08-22 18:21:00,1,1
3873,2024-08-22,UB23FSP7KK,18:21:00,18:21:00,0,0,0,0,2024-08-22 18:21:00,2024-08-22 18:21:00,2,2
3873,2024-08-22,USCQT0RRG8,20:09:00,20:15:00,9,9,519,519,2024-08-22 20:09:00,2024-08-22 20:15:00,3,3
3873,2024-08-22,KJZZX6NW7X,20:26:00,20:24:00,14,14,816,816,2024-08-22 20:26:00,2024-08-22 20:24:00,4,4
3873,2024-08-22,GDL22INC58,21:08:00,20:32:00,17,18,806,814,2024-08-22 21:08:00,2024-08-22 20:32:00,9,5
3873,2024-08-22,UDWC3QJKMW,21:05:00,20:37:00,8,8,537,537,2024-08-22 21:05:00,2024-08-22 20:37:00,8,6
3873,2024-08-22,NOPUXNGZZK,21:14:00,20:37:00,10,11,534,626,2024-08-22 21:14:00,2024-08-22 20:37:00,12,7
3873,2024-08-22,8VRRSGXPY2,21:01:00,20:39:00,8,8,561,561,2024-08-22 21:01:00,2024-08-22 20:39:00,7,8
3873,2024-08-22,AT44TYHF3C,20:43:00,20:43:00,0,0,0,0,2024-08-22 20:43:00,2024-08-22 20:43:00,5,9
3873,2024-08-22,PLCB3GV6L5,21:01:00,20:55:00,13,13,675,675,2024-08-22 21:01:00,2024-08-22 20:55:00,6,10
3873,2024-08-22,TH6MJPM82E,21:10:00,21:10:00,0,0,0,0,2024-08-22 21:10:00,2024-08-22 21:10:00,10,11
3873,2024-08-22,SIHKVJKWE4,21:13:00,21:17:00,8,9,601,704,2024-08-22 21:13:00,2024-08-22 21:17:00,11,12
3873,2024-08-23,IFLEFYE783,18:21:00,18:21:00,0,0,0,0,2024-08-23 18:21:00,2024-08-23 18:21:00,1,1
3873,2024-08-23,E4TH3YOZDM,20:26:00,20:10:00,15,15,660,660,2024-08-23 20:26:00,2024-08-23 20:10:00,3,2
3873,2024-08-23,UEEFV8PEX6,21:05:00,20:27:00,8,8,497,497,2024-08-23 21:05:00,2024-08-23 20:27:00,8,3
3873,2024-08-23,CV0Y6RCJM1,20:09:00,20:29:00,10,10,479,479,2024-08-23 20:09:00,2024-08-23 20:29:00,2,4
3873,2024-08-23,K4WYLA1YFA,21:14:00,20:31:00,8,9,471,494,2024-08-23 21:14:00,2024-08-23 20:31:00,12,5
3873,2024-08-23,6PIM8LMUDP,21:01:00,20:37:00,8,8,520,520,2024-08-23 21:01:00,2024-08-23 20:37:00,6,6
3873,2024-08-23,GD2HDDWH8B,20:43:00,20:43:00,0,0,0,0,2024-08-23 20:43:00,2024-08-23 20:43:00,4,7
3873,2024-08-23,JU8RYE4NPT,21:01:00,20:43:00,15,15,597,597,2024-08-23 21:01:00,2024-08-23 20:43:00,7,8
3873,2024-08-23,P476FORSCS,20:51:00,20:51:00,0,0,0,0,2024-08-23 20:51:00,2024-08-23 20:51:00,5,9
3873,2024-08-23,UOO00M32OU,21:08:00,20:55:00,16,16,755,755,2024-08-23 21:08:00,2024-08-23 20:55:00,9,10
3873,2024-08-23,O8W52XARM8,21:10:00,21:10:00,0,0,0,0,2024-08-23 21:10:00,2024-08-23 21:10:00,10,11
3873,2024-08-23,KWDFCFBUHU,21:13:00,21:13:00,11,11,670,670,2024-08-23 21:13:00,2024-08-23 21:13:00,11,12
3873,2024-08-24,RZKASU2A0F,18:21:00,18:21:00,0,0,0,0,2024-08-24 18:21:00,2024-08-24 18:21:00,1,1
3873,2024-08-24,IJ3IYQ5ACK,18:21:00,18:21:00,0,0,0,0,2024-08-24 18:21:00,2024-08-24 18:21:00,2,2
3873,2024-08-24,S5Y91DR9V4,20:09:00,20:15:00,6,6,392,392,2024-08-24 20:09:00,2024-08-24 20:15:00,3,3
3873,2024-08-24,SIXCZDWBQ1,20:26:00,20:15:00,12,13,579,603,2024-08-24 20:26:00,2024-08-24 20:15:00,4,4
3873,2024-08-24,4E1XLBQYRK,21:05:00,20:30:00,6,6,349,349,2024-08-24 21:05:00,2024-08-24 20:30:00,9,5
3873,2024-08-24,5YO26UAWN0,21:01:00,20:40:00,8,8,550,550,2024-08-24 21:01:00,2024-08-24 20:40:00,7,6
3873,2024-08-24,4PRMU8K9QI,21:14:00,20:40:00,10,10,502,502,2024-08-24 21:14:00,2024-08-24 20:40:00,13,7
3873,2024-08-24,PFYYQXVREN,20:43:00,20:43:00,0,0,0,0,2024-08-24 20:43:00,2024-08-24 20:43:00,5,8
3873,2024-08-24,W6RC2LIW19,20:51:00,20:51:00,0,0,0,0,2024-08-24 20:51:00,2024-08-24 20:51:00,6,9
3873,2024-08-24,C6MLJ7C88L,21:01:00,20:55:00,13,13,578,578,2024-08-24 21:01:00,2024-08-24 20:55:00,8,10
3873,2024-08-24,GC3MSY9AGR,21:10:00,21:10:00,0,0,0,0,2024-08-24 21:10:00,2024-08-24 21:10:00,11,11
